Date,CCJ,NLR,SPY,URA,URNM
2023-01-06,24.297704696655273,51.58748245239258,371.0758972167969,18.53350257873535,30.348722457885742
2023-01-09,24.745084762573242,52.05965805053711,370.865478515625,18.857425689697266,31.173606872558594
2023-01-10,25.18252182006836,52.291114807128906,373.46630859375,19.128816604614258,31.509002685546875
2023-01-11,25.232229232788086,52.42999267578125,378.18988037109375,19.146326065063477,31.608718872070312
2023-01-12,25.470834732055664,52.54109191894531,379.5667724609375,19.27764320373535,31.63591194152832
2023-01-13,25.341590881347656,52.605899810791016,381.0392761230469,19.38269805908203,31.74468994140625
2023-01-17,25.271997451782227,52.25408172607422,380.34124755859375,19.11130714416504,31.536203384399414
2023-01-18,24.46671485900879,51.43008804321289,374.3363952636719,18.682331085205078,30.81102180480957
2023-01-19,25.172578811645508,51.75413131713867,371.6112976074219,18.97998809814453,31.29145050048828
2023-01-20,26.146873474121094,52.550350189208984,378.5340881347656,19.52277374267578,32.288570404052734
2023-01-23,26.71355628967285,53.03178024291992,383.07598876953125,19.75039291381836,32.7146110534668
2023-01-24,26.803030014038086,53.25398635864258,382.6648254394531,19.82918357849121,32.80526351928711
2023-01-25,27.180818557739258,53.42063903808594,382.8082580566406,19.951749801635742,32.97749328613281
2023-01-26,26.832857131958008,53.263240814208984,387.0154113769531,19.899219512939453,32.769004821777344
2023-01-27,27.46912956237793,53.8280029296875,387.90460205078125,20.258159637451172,33.43979263305664
2023-01-30,27.648080825805664,53.735416412353516,383.0377502441406,20.319442749023438,33.720802307128906
2023-01-31,27.8469181060791,53.80022430419922,388.6696472167969,20.1618595123291,33.104400634765625
2023-02-01,28.493131637573242,54.540889739990234,392.8003234863281,20.590835571289062,34.237491607666016
2023-02-02,28.30423927307129,54.13352966308594,398.5183410644531,20.26691436767578,33.983680725097656
2023-02-03,27.598373413085938,52.86513137817383,394.2824401855469,19.40020751953125,31.99850082397461
2023-02-06,27.11122703552246,52.605899810791016,391.8728332519531,19.023761749267578,31.418359756469727
2023-02-07,27.598373413085938,53.13362503051758,396.9978942871094,19.452735900878906,32.279510498046875
2023-02-08,27.160934448242188,52.3466682434082,392.6569519042969,19.19009780883789,31.907854080200195
2023-02-09,28.35395050048828,52.72625732421875,389.25286865234375,19.601564407348633,32.44267272949219
2023-02-10,29.03993034362793,53.25398635864258,390.16131591796875,19.820430755615234,32.750877380371094
2023-02-13,28.75162124633789,53.35582733154297,394.74139404296875,19.62782859802246,32.42454147338867
2023-02-14,28.99022102355957,53.55025100708008,394.5597229003906,19.87295913696289,32.787132263183594
2023-02-15,29.44754409790039,53.90206527709961,395.8410949707031,19.811676025390625,32.886844635009766
2023-02-16,28.582609176635742,53.30027389526367,390.3907775878906,19.479000091552734,32.1163444519043
2023-02-17,28.62237548828125,53.12437057495117,389.4154357910156,19.347681045532227,31.844402313232422
2023-02-21,26.981983184814453,51.65229034423828,381.6034851074219,18.586030960083008,30.285266876220703
2023-02-22,26.9720401763916,51.300472259521484,381.07757568359375,18.410940170288086,29.859224319458008
2023-02-23,26.932275772094727,51.48563766479492,383.10467529296875,18.577274322509766,30.466562271118164
2023-02-24,27.1311092376709,51.476383209228516,379.01220703125,18.34965705871582,30.285266876220703
2023-02-27,27.598373413085938,51.54119110107422,380.3030700683594,18.46346664428711,30.3577880859375
2023-02-28,27.180818557739258,51.226409912109375,378.8974609375,18.32339096069336,30.421239852905273
2023-03-01,27.747501373291016,51.24492263793945,377.44403076171875,18.743614196777344,30.96512222290039
2023-03-02,27.667966842651367,51.578224182128906,380.37957763671875,18.612293243408203,30.58440399169922
